names	x.pos	y.pos	peak.zt	trough.zt	CCA1	LHY	TOC1	PRR5	PRR7	PRR9	PHYA	PHYB	CRY2	FHY1	LUX	PIF3	PIF4	PIF5	ELF4	ELF3	indegree	outdegree	transitivity	closeness	betweeness	eccentricity
AT4G22560	-3104.564453125	1238.54613536119	peak0	trough8	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT4G22530	-3605.91577148438	3804.91002696276	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G22200	-2274.3173828125	2722.35778086901	peak4	trough16	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	4	0	0.666666666666667	0.00017307026652821	0	3
AT4G22920	-2709.75317382812	1705.75536387682	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	3	0	1	0.00017307026652821	0	3
AT4G22890	-2842.03662109375	1550.19066661119	peak0	trough12	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0.666666666666667	0.00017307026652821	0	3
AT4G23060	-3705.93798828125	1180.63988536119	peak20	trough8	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	1	6	0	1	0.00017307026652821	0	3
AT4G23010	-3231.96484375	4062.25280040026	peak8	trough20	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	3
AT4G23000	-3591.39013671875	3722.09191172838	peak12	trough0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	4	0	1	0.00017307026652821	0	3
AT4G22980	-3832.13012695312	3082.50963633776	peak12	trough4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	3
AT4G22840	-2801.17700195312	4196.56285899401	peak4	trough20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G22770	-4049.94921875	2977.23058360338	peak16	trough4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G23050	-2977.66748046875	3989.32311290026	peak4	trough0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	1	6	0	0.933333333333333	0.00017307026652821	0	3
AT4G23130	-3537.68017578125	3912.08483165026	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT4G23470	-3954.07641601562	2325.67565196276	peak16	trough4	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	5	0	1	0.00017307026652821	0	3
AT4G23180	-3530.09399414062	3923.59020274401	peak12	trough0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0.9	0.00017307026652821	0	3
AT4G23220	-3745.6728515625	3685.29894297838	peak12	trough0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT4G23300	-2520.11499023438	1856.99779551744	peak4	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G23290	-2463.05834960938	2381.19713633776	peak4	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G23270	-3686.78979492188	4033.73571055651	peak8	trough0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0.00017307026652821	0	3
AT4G23260	-4629.974609375	3071.48864024401	peak12	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G23540	-3353.99877929688	3879.97521250963	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT4G23800	-3576.36865234375	4067.46862071276	peak8	trough0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3
AT4G23620	-3284.70239257812	3730.80089610338	peak12	trough20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT4G23670	-3173.4228515625	4096.89781993151	peak8	trough0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	3
AT4G23650	-3467.91015625	1265.61315196276	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	3
AT4G23710	-3991.63623046875	2596.85851329088	peak16	trough4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G23570	-3072.64404296875	3604.11827891588	peak12	trough20	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3	0	1	0.00017307026652821	0	3
AT4G24060	-3499.39868164062	1790.45165293932	peak0	trough4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G24140	-3289.42260742188	1791.89867442369	peak20	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G24090	-3432.99169921875	3690.15709727526	peak12	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G24020	-3226.82495117188	1653.58190196276	peak0	trough12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0.666666666666667	0.00017307026652821	0	4
AT4G23920	-3468.36499023438	4137.36803477526	peak8	trough20	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0.00017307026652821	0	4
AT4G24010	-3151.35888671875	3911.30065196276	peak12	trough0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0.666666666666667	0.00017307026652821	0	3
AT4G24050	-2665.28149414062	1740.65929454088	peak0	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G24120	-3063.37719726562	1496.55968516588	peak0	trough8	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3
AT4G24190	-3485.2197265625	3750.23156016588	peak12	trough0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	5	0	0.9	0.00017307026652821	0	3
AT4G24470	-3924.90283203125	3184.26207774401	peak12	trough4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3
AT4G24370	-3838.25048828125	2080.21813243151	peak0	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G24240	-3997.89868164062	1785.47948497057	peak20	trough4	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0	0	7	0	0.952380952380952	0.00017307026652821	0	3
AT4G24220	-4165.0556640625	3921.60680430651	peak8	trough4	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0.00017307026652821	0	3
AT4G24460	-4306.62646484375	3514.13097422838	peak16	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G24270	-3386.14453125	3990.82799571276	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT4G24260	-3126.25146484375	1433.30651133776	peak0	trough8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G24690	-4134.49267578125	3056.54235118151	peak12	trough4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.00017307026652821	0	4
AT4G24610	-3532.58471679688	4181.34606211901	peak8	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT4G24830	-3045.33642578125	3916.67809336901	peak4	trough0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G24660	-3898.93676757812	1798.65135997057	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G24740	-3406.70776367188	3659.02379649401	peak12	trough0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	4
AT4G24540	-4066.21044921875	1560.59984629869	peak20	trough8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G24670	-2454.71020507812	2317.81920665026	peak4	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT4G24760	-3167.91796875	1459.33312266588	peak0	trough8	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3
AT4G24780	-2342.26342773438	2326.09508555651	peak4	trough16	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.666666666666667	0.00017307026652821	0	3
AT4G24790	-2517.18237304688	3235.74694102526	peak4	trough16	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3
AT4G24970	-3629.84252929688	3479.78453868151	peak12	trough4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G25240	-3150.25610351562	5155.71666758776	peak8	trough20	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0.00017307026652821	0	4
AT4G24990	-3601.68994140625	1913.03063243151	peak0	trough4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G25080	-2894.24829101562	1766.40074961901	peak0	trough12	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	3	0	1	0.00017307026652821	0	3
AT4G25050	-2485.06494140625	2390.43468516588	peak0	trough16	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0.00017307026652821	0	3
AT4G24960	-3297.35888671875	3801.17638438463	peak12	trough0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	5	0	0.9	0.00017307026652821	0	3
AT4G24920	-3751.19677734375	3381.99376719713	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	3
AT4G25660	-2994.19580078125	4105.41149180651	peak4	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G25630	-2935.6259765625	3989.14049571276	peak4	trough20	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	5	0	1	0.00017307026652821	0	3
AT4G25730	-3126.97216796875	4037.84166758776	peak8	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT4G25470	-1986.55236816406	2436.87535899401	peak0	trough16	1	0	0	1	1	1	1	0	1	0	0	0	1	1	0	0	8	0	0.714285714285714	0.00017307026652821	0	3
AT4G25434	-3228.62622070312	4292.02086680651	peak8	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT4G25480	-3229.90600585938	4523.15758555651	peak8	trough16	1	0	0	1	0	1	1	0	0	0	1	0	1	0	0	1	7	0	0.714285714285714	0.00017307026652821	0	3
AT4G25420	-2678.36328125	3806.17784922838	peak4	trough16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0.00017307026652821	0	4
AT4G25390	-2940.1611328125	1528.43932383776	peak0	trough12	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	4	0	0.5	0.00017307026652821	0	3
AT4G25170	-3457.04516601562	1792.11278575182	peak0	trough4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	4
AT4G25270	-4137.5810546875	2687.14952891588	peak12	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G25740	-3249.69799804688	3961.63317149401	peak8	trough20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G25830	-3296.15698242188	1468.58397715807	peak0	trough8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G25900	-3929.7939453125	3415.03405040026	peak12	trough4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G25910	-3545.80859375	1669.08422129869	peak0	trough8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G25970	-3985.47875976562	3974.21324961901	peak8	trough0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0.666666666666667	0.00017307026652821	0	4
AT4G25960	-2759.61474609375	1840.98851817369	peak0	trough12	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3
AT4G25940	-4118.13818359375	2741.63634532213	peak20	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT4G25870	-3756.62841796875	1911.99816172838	peak20	trough4	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0.333333333333333	0.00017307026652821	0	4
AT4G25780	-3541.15307617188	1587.11425059557	peak0	trough8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G25700	-3546.43994140625	1436.73424571276	peak0	trough8	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	4	0	1	0.00017307026652821	0	3
AT4G26370	-3792.4853515625	3998.43932383776	peak8	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G26090	-3680.01220703125	3831.80284922838	peak12	trough0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	1	6	0	0.933333333333333	0.00017307026652821	0	3
AT4G26080	-3398.80200195312	3988.53112071276	peak12	trough0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT4G26070	-3765.4873046875	3728.69323008776	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	3
AT4G26270	-3908.29174804688	3639.53722422838	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT4G26570	-3603.78515625	1749.29418223619	peak16	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G26670	-4003.86083984375	3738.22594493151	peak8	trough4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.00017307026652821	0	4
AT4G26610	-3595.48828125	1689.55272715807	peak0	trough4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT4G26600	-3065.02856445312	4058.05992930651	peak8	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT4G26555	-3210.47094726562	1716.45763438463	peak0	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G26510	-2883.88330078125	4296.56676524401	peak8	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G26490	-3364.6435546875	1463.72130625963	peak0	trough8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G26480	-3567.60009765625	1567.57079356432	peak0	trough8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G26700	-2792.23510742188	4315.11412852526	peak4	trough0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0.00017307026652821	0	3
AT4G26860	-2971.30932617188	1544.87365000963	peak0	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G26910	-3773.75415039062	3627.51891368151	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT4G26780	-3355.69946289062	3910.09948008776	peak12	trough0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G26760	-3568.50219726562	3731.16173594713	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G27050	-2815.1220703125	1368.16869395494	peak20	trough12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0.00017307026652821	0	4
AT4G27030	-3224.91650390625	1458.73375743151	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G27010	-3450.24560546875	4032.63365977526	peak8	trough0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G26950	-4277.3818359375	1728.28636973619	peak16	trough8	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3
AT4G26830	-3244.43334960938	1556.21971934557	peak0	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G26850	-3187.23876953125	1256.87682383776	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G27230	-3289.640625	3924.17711680651	peak12	trough0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	4
AT4G27350	-3114.87182617188	1530.67858165026	peak0	trough8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G27320	-2428.42260742188	2703.35875743151	peak4	trough12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G27280	-3869.50830078125	1502.34423106432	peak16	trough8	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	5	0	0.9	0.00017307026652821	0	3
AT4G27300	-2293.89892578125	3166.40758555651	peak4	trough12	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	3
AT4G27270	-3530.29833984375	3984.37731211901	peak12	trough20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G27260	-2924.74243164062	1676.88036387682	peak0	trough8	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	4	0	1	0.00017307026652821	0	3
AT4G27180	-3210.88720703125	4568.36656993151	peak4	trough0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0.00017307026652821	0	4
AT4G27130	-3824.224609375	2428.22936290026	peak20	trough4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G27080	-3561.6357421875	4116.75475352526	peak8	trough0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0.00017307026652821	0	4
AT4G27760	-3055.41796875	3656.59313243151	peak12	trough16	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G27750	-3435.87622070312	1821.53783457994	peak0	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT4G27730	-3473.96655273438	1752.66942637682	peak0	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G27450	-3075.22607421875	1729.93212168932	peak0	trough12	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	3	0	1	0.00017307026652821	0	3
AT4G27410	-2504.15161132812	3121.78282969713	peak4	trough16	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	1	0.00017307026652821	0	4
AT4G27440	-3762.54736328125	4506.29137461901	peak8	trough0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0.833333333333333	0.00017307026652821	0	3
AT4G27657	-3581.11645507812	1403.83959239244	peak0	trough8	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	7	0	0.904761904761905	0.00017307026652821	0	3
AT4G27900	-4042.64965820312	2661.18517344713	peak16	trough4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3
AT4G27830	-2936.25854492188	4103.99401133776	peak4	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G27780	-3207.49365234375	840.47100108385	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	4	0	0.833333333333333	0.00017307026652821	0	3
AT4G27880	-3408.31713867188	1677.51244395494	peak0	trough8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G27840	-3601.39428710938	3538.36412852526	peak12	trough0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	4	0	1	0.00017307026652821	0	3
AT4G27820	-3309.72216796875	4149.50768321276	peak8	trough0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	5	0	1	0.00017307026652821	0	3
AT4G27800	-4104.6552734375	3130.46959727526	peak16	trough4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	3
AT4G27652	-3579.40966796875	3541.49010508776	peak12	trough0	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	6	0	0.933333333333333	0.00017307026652821	0	3
AT4G27940	-2726.88940429688	1658.87316172838	peak0	trough8	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	1	8	0	0.892857142857143	0.00017307026652821	0	3
AT4G28310	-3330.24853515625	3886.73326915026	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT4G28250	-2558.08447265625	3673.55211680651	peak4	trough16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G28290	-3029.783203125	1469.19420665026	peak0	trough8	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	4	0	1	0.00017307026652821	0	3
AT4G28240	-2979.20825195312	1681.50731700182	peak0	trough12	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	6	0	0.933333333333333	0.00017307026652821	0	3
AT4G28190	-3529.54052734375	1642.07311290026	peak0	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G28220	-3977.44873046875	2485.63317149401	peak16	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT4G28320	-3618.09033203125	3978.92369883776	peak8	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT4G28260	-3413.42944335938	1656.23644297838	peak0	trough12	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	4	0	0.833333333333333	0.00017307026652821	0	4
AT4G28230	-3520.17041015625	4076.23375743151	peak8	trough20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT4G28700	-2438.95239257812	2625.26158946276	peak4	trough16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT4G28570	-3053.48388671875	4089.59069102526	peak4	trough0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3
AT4G28610	-2672.43212890625	1737.47692149401	peak0	trough12	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	4
AT4G28480	-3115.41455078125	3762.76525157213	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT4G28450	-3178.47998046875	4001.54821055651	peak12	trough20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT4G28390	-2421.43359375	1826.76586192369	peak4	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G28740	-4247.3212890625	2537.06530040026	peak12	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G29010	-3341.22729492188	4189.60680430651	peak8	trough0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G29040	-3352.6025390625	4056.05992930651	peak8	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G29080	-3949.04516601562	2033.85948985338	peak20	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G29050	-4201.96875	2302.16295665026	peak16	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT4G28760	-3537.64331054688	1607.95092051744	peak0	trough8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G28750	-2415.4765625	3281.63976329088	peak8	trough16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G29160	-3673.46459960938	3766.44127696276	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G29190	-2889.55029296875	4448.16149180651	peak8	trough16	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	3	0	1	0.00017307026652821	0	3
AT4G29380	-3532.8671875	1760.16942637682	peak0	trough4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G29220	-4046.36303710938	2564.39147227526	peak20	trough4	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0.00017307026652821	0	3
AT4G29210	-3853.24975585938	3520.62706797838	peak12	trough0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0.666666666666667	0.00017307026652821	0	4
AT4G29900	-3899.13354492188	1920.00597422838	peak16	trough4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	3
AT4G29840	-3744.35400390625	3677.87023204088	peak12	trough0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT4G29510	-3203.53198242188	4124.58092540026	peak8	trough0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.00017307026652821	0	4
AT4G29735	-3849.0595703125	2270.09996836901	peak16	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G29670	-3965.62329101562	3383.34508555651	peak12	trough4	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0.666666666666667	0.00017307026652821	0	4
AT4G29590	-3811.27197265625	3401.30602305651	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT4G29520	-3426.09497070312	3769.73839610338	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT4G29610	-3396.16943359375	4365.49742930651	peak8	trough20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
